20260223-8f3254f7,20260222-43087b1b,22171,73,190.31,0.0800,122.9117,1.00,0.000075,SnakeCollision,4,30,201.2621,1719.3953,36.2844,4760.2148,0.000,0.014,0.233,0.726,0.027,0.000,8
20260223-8f3254f7,20260222-43087b1b,22172,169,1608.38,0.0800,164.0257,1.00,0.000075,SnakeCollision,4,139,206.6978,2262.0068,49.0195,2353.7405,0.012,0.030,0.130,0.698,0.130,0.000,8
20260223-8f3254f7,20260222-43087b1b,22173,74,236.44,0.0800,296.8310,1.00,0.000075,SnakeCollision,4,45,194.3823,1577.3738,33.3635,17901.3789,0.014,0.068,0.081,0.554,0.257,0.027,8
20260223-8f3254f7,20260222-43087b1b,22174,3,-44.21,0.0800,182.3507,1.00,0.000075,SnakeCollision,4,0,194.1389,1701.1365,37.8133,9365.3770,0.000,0.000,0.000,1.000,0.000,0.000,8
20260223-8f3254f7,20260222-43087b1b,22175,4,1.84,0.0800,182.3507,1.00,0.000075,SnakeCollision,4,30,194.1389,1701.1365,37.8133,9365.3770,0.000,0.000,0.250,0.750,0.000,0.000,8
20260223-8f3254f7,20260222-43087b1b,22176,181,648.56,0.0800,110.6980,1.00,0.000075,SnakeCollision,4,107,185.2357,1283.4077,36.8509,1567.0269,0.006,0.050,0.182,0.569,0.188,0.006,8
20260223-8f3254f7,20260222-43087b1b,22177,5,1.24,0.0800,110.6980,1.00,0.000075,SnakeCollision,4,30,185.2357,1283.4077,36.8509,1567.0269,0.000,0.200,0.400,0.200,0.200,0.000,8
20260223-8f3254f7,20260222-43087b1b,22178,97,110.25,0.0800,60.2067,1.00,0.000075,SnakeCollision,4,15,194.0927,1345.5461,25.2649,1959.5970,0.021,0.062,0.278,0.454,0.175,0.010,7
20260223-8f3254f7,20260222-43087b1b,22179,97,-28.85,0.0800,90.9637,1.00,0.000075,SnakeCollision,4,0,161.7574,1660.5996,25.2834,6906.0425,0.000,0.031,0.278,0.433,0.247,0.010,7
20260223-8f3254f7,20260222-43087b1b,22180,184,1856.23,0.0800,79.7407,1.00,0.000075,SnakeCollision,4,123,197.3998,1133.0880,45.0884,1397.5042,0.005,0.022,0.141,0.788,0.043,0.000,7
20260223-8f3254f7,20260222-43087b1b,22181,3,-44.21,0.0800,89.9211,1.00,0.000075,SnakeCollision,4,0,214.6041,1639.4541,29.3133,4376.0557,0.000,0.000,0.000,1.000,0.000,0.000,8
20260223-8f3254f7,20260222-43087b1b,22182,188,2281.82,0.0800,89.9211,1.00,0.000075,SnakeCollision,4,139,214.6041,1639.4541,29.3133,4376.0557,0.005,0.011,0.117,0.851,0.016,0.000,8
20260223-8f3254f7,20260222-43087b1b,22183,87,158.49,0.0800,89.9211,1.00,0.000075,SnakeCollision,4,30,214.6041,1639.4541,29.3133,4376.0557,0.011,0.000,0.425,0.437,0.115,0.011,8
20260223-8f3254f7,20260222-43087b1b,22184,88,442.30,0.0800,89.9211,1.00,0.000075,SnakeCollision,4,61,214.6041,1639.4541,29.3133,4376.0557,0.000,0.000,0.114,0.830,0.057,0.000,8
20260223-8f3254f7,20260222-43087b1b,22185,186,676.99,0.0800,125.5584,1.00,0.000075,SnakeCollision,4,122,193.3619,1375.3817,20.9383,9771.3896,0.005,0.032,0.177,0.645,0.129,0.011,8
20260223-8f3254f7,20260222-43087b1b,22186,214,966.31,0.0800,130.5331,1.00,0.000075,SnakeCollision,4,137,177.4014,1018.3751,31.3760,3267.8154,0.023,0.047,0.178,0.589,0.159,0.005,8
20260223-8f3254f7,20260222-43087b1b,22187,436,7518.28,0.0800,61.9341,1.00,0.000075,SnakeCollision,4,414,203.4923,1364.9274,24.7720,1303.4232,0.007,0.016,0.106,0.782,0.085,0.005,8
20260223-8f3254f7,20260222-43087b1b,22188,106,690.49,0.0800,77.7061,1.00,0.000075,SnakeCollision,4,61,199.3416,1055.9258,23.8038,1622.9183,0.000,0.019,0.142,0.660,0.179,0.000,8
20260223-8f3254f7,20260222-43087b1b,22189,107,611.66,0.0800,55.9727,1.00,0.000075,SnakeCollision,4,61,176.6555,634.8326,25.1149,885.4564,0.009,0.009,0.093,0.850,0.028,0.009,8
20260223-8f3254f7,20260222-43087b1b,22190,108,441.66,0.0800,57.5964,1.00,0.000075,SnakeCollision,4,61,183.5068,1405.5508,27.2291,3239.1763,0.000,0.028,0.130,0.787,0.056,0.000,8
20260223-8f3254f7,20260222-43087b1b,22191,3,-50.53,0.0800,60.1355,1.00,0.000075,SnakeCollision,4,0,176.6907,1031.5913,30.0128,1263.2595,0.000,0.000,0.333,0.667,0.000,0.000,8
20260223-8f3254f7,20260222-43087b1b,22192,40,139.33,0.0800,209.9792,1.00,0.000075,SnakeCollision,4,45,193.3154,1116.7058,37.6163,8145.1475,0.000,0.025,0.100,0.750,0.125,0.000,8
20260223-8f3254f7,20260222-43087b1b,22193,163,203.93,0.0800,85.7355,1.00,0.000075,SnakeCollision,4,45,193.5209,1019.5681,31.4977,1084.8722,0.000,0.074,0.245,0.613,0.061,0.006,8
20260223-8f3254f7,20260222-43087b1b,22194,275,3174.40,0.0800,118.4834,1.00,0.000075,SnakeCollision,4,231,168.3725,561.4523,35.0581,4071.1082,0.004,0.025,0.160,0.753,0.051,0.007,8
20260223-8f3254f7,20260222-43087b1b,22195,2,-48.49,0.0800,37.3884,1.00,0.000075,SnakeCollision,4,0,157.9669,319.7566,29.6209,760.1349,0.000,1.000,0.000,0.000,0.000,0.000,8
20260223-8f3254f7,20260222-43087b1b,22196,274,1885.45,0.0800,37.3884,1.00,0.000075,SnakeCollision,4,153,157.9669,319.7566,29.6209,760.1349,0.007,0.026,0.197,0.730,0.033,0.007,8
20260223-8f3254f7,20260222-43087b1b,22197,275,1965.03,0.0800,37.3884,1.00,0.000075,SnakeCollision,4,153,157.9669,319.7566,29.6209,760.1349,0.004,0.018,0.113,0.804,0.051,0.011,8
20260223-8f3254f7,20260222-43087b1b,22198,168,547.05,0.0800,61.0869,1.00,0.000075,SnakeCollision,4,45,152.4646,324.1249,32.1521,1004.5947,0.000,0.024,0.131,0.786,0.042,0.018,8
20260223-8f3254f7,20260222-43087b1b,22199,169,2408.21,0.0800,61.0869,1.00,0.000075,SnakeCollision,4,171,152.4646,324.1249,32.1521,1004.5947,0.000,0.030,0.207,0.740,0.018,0.006,8
20260223-8f3254f7,20260222-43087b1b,22200,434,11448.21,0.0800,83.6952,1.00,0.000075,SnakeCollision,4,600,172.8870,322.6636,25.8557,1510.9545,0.014,0.030,0.217,0.682,0.058,0.000,8
20260223-8f3254f7,20260222-43087b1b,22201,269,1599.10,0.0800,65.0613,1.00,0.000075,SnakeCollision,4,263,176.8291,339.3363,25.3773,854.3770,0.015,0.056,0.149,0.703,0.074,0.004,8
20260223-8f3254f7,20260222-43087b1b,22202,269,1609.81,0.0800,140.7014,1.00,0.000075,SnakeCollision,4,123,163.3149,324.9929,26.1903,2865.4951,0.004,0.030,0.190,0.639,0.126,0.011,8
20260223-8f3254f7,20260222-43087b1b,22203,271,1523.73,0.0800,64.4063,1.00,0.000075,SnakeCollision,4,169,165.5623,330.3651,28.4706,894.0748,0.011,0.100,0.166,0.605,0.114,0.004,8
20260223-8f3254f7,20260222-43087b1b,22204,272,4507.04,0.0800,54.4574,1.00,0.000075,SnakeCollision,4,302,145.5170,306.1531,21.6414,967.9332,0.000,0.018,0.070,0.827,0.081,0.004,8
20260223-8f3254f7,20260222-43087b1b,22205,272,2055.31,0.0800,43.1938,1.00,0.000075,SnakeCollision,4,155,151.1183,322.7447,29.5409,432.8372,0.022,0.033,0.169,0.651,0.114,0.011,8
20260223-8f3254f7,20260222-43087b1b,22206,55,132.59,0.0800,152.9019,1.00,0.000075,SnakeCollision,4,30,175.1105,312.4756,46.6298,1435.2173,0.000,0.073,0.200,0.655,0.073,0.000,7
20260223-8f3254f7,20260222-43087b1b,22207,59,238.27,0.0800,100.2239,1.00,0.000075,SnakeCollision,4,30,164.6909,325.9755,26.6793,3975.9302,0.017,0.034,0.153,0.712,0.068,0.017,7
20260223-8f3254f7,20260222-43087b1b,22208,62,631.96,0.0800,72.2527,1.00,0.000075,SnakeCollision,4,123,178.7266,332.0981,30.7163,1227.2224,0.032,0.016,0.097,0.823,0.032,0.000,7
20260223-8f3254f7,20260222-43087b1b,22209,116,695.58,0.0800,41.7296,1.00,0.000075,SnakeCollision,4,61,166.8888,340.3700,22.1136,598.3188,0.009,0.017,0.095,0.802,0.078,0.000,7
20260223-8f3254f7,20260222-43087b1b,22210,635,10333.88,0.0800,134.7871,1.00,0.000075,SnakeCollision,4,478,166.9283,339.3106,34.0408,2734.1152,0.003,0.030,0.191,0.665,0.109,0.003,7
20260223-8f3254f7,20260222-43087b1b,22211,118,329.57,0.0800,134.7871,1.00,0.000075,SnakeCollision,4,45,166.9283,339.3106,34.0408,2734.1152,0.000,0.034,0.144,0.542,0.271,0.008,7
20260223-8f3254f7,20260222-43087b1b,22212,60,36.14,0.0800,134.7871,1.00,0.000075,SnakeCollision,4,15,166.9283,339.3106,34.0408,2734.1152,0.017,0.033,0.450,0.333,0.167,0.000,7
20260223-8f3254f7,20260222-43087b1b,22213,116,667.41,0.0800,86.5088,1.00,0.000075,SnakeCollision,4,76,160.4044,311.0427,31.1208,728.9849,0.009,0.017,0.164,0.750,0.060,0.000,7
20260223-8f3254f7,20260222-43087b1b,22214,122,833.53,0.0800,76.5367,1.00,0.000075,SnakeCollision,4,106,159.5894,337.0085,31.0505,856.6168,0.016,0.049,0.090,0.746,0.082,0.016,8
20260223-8f3254f7,20260222-43087b1b,22215,119,1040.62,0.0800,76.5367,1.00,0.000075,SnakeCollision,4,107,159.5894,337.0085,31.0505,856.6168,0.000,0.025,0.143,0.815,0.017,0.000,8
20260223-8f3254f7,20260222-43087b1b,22216,61,80.74,0.0800,76.5367,1.00,0.000075,SnakeCollision,4,15,159.5894,337.0085,31.0505,856.6168,0.000,0.098,0.148,0.689,0.049,0.016,8
20260223-8f3254f7,20260222-43087b1b,22217,62,327.61,0.0800,76.5367,1.00,0.000075,SnakeCollision,4,61,159.5894,337.0085,31.0505,856.6168,0.000,0.016,0.097,0.871,0.016,0.000,8
20260223-8f3254f7,20260222-43087b1b,22218,32,16.69,0.0800,83.0158,1.00,0.000075,SnakeCollision,4,15,168.0076,331.3238,27.9974,654.1633,0.000,0.000,0.438,0.469,0.094,0.000,8
20260223-8f3254f7,20260222-43087b1b,22219,93,2839.36,0.0800,136.0943,1.00,0.000075,SnakeCollision,4,224,152.5142,323.0623,33.8252,902.3228,0.000,0.022,0.140,0.753,0.086,0.000,8
20260223-8f3254f7,20260222-43087b1b,22220,34,38.08,0.0800,78.5429,1.00,0.000075,SnakeCollision,4,15,148.5376,329.4681,35.5780,530.6343,0.000,0.000,0.353,0.412,0.235,0.000,8
20260223-8f3254f7,20260222-43087b1b,22221,35,-6.03,0.0800,44.6879,1.00,0.000075,SnakeCollision,4,15,159.9314,320.0323,34.4112,298.9577,0.000,0.029,0.486,0.371,0.086,0.029,8
20260223-8f3254f7,20260222-43087b1b,22222,4,-10.12,0.0800,215.1411,1.00,0.000075,SnakeCollision,4,30,171.1953,319.8296,43.8721,1952.5345,0.000,0.000,0.250,0.500,0.250,0.000,8
20260223-8f3254f7,20260222-43087b1b,22223,37,104.91,0.0800,215.1411,1.00,0.000075,SnakeCollision,4,45,171.1953,319.8296,43.8721,1952.5345,0.000,0.000,0.135,0.649,0.216,0.000,8
20260223-8f3254f7,20260222-43087b1b,22224,208,2238.22,0.0800,218.2827,1.00,0.000075,SnakeCollision,4,155,170.4809,316.1527,28.4384,4066.4573,0.005,0.038,0.091,0.788,0.077,0.000,7
20260223-8f3254f7,20260222-43087b1b,22225,209,2674.25,0.0800,56.7559,1.00,0.000075,SnakeCollision,4,171,172.2780,337.8227,35.6481,791.9225,0.010,0.024,0.120,0.837,0.010,0.000,7
20260223-8f3254f7,20260222-43087b1b,22226,114,974.92,0.0800,124.4812,1.00,0.000075,SnakeCollision,4,123,184.9728,338.5312,32.1968,3670.2939,0.000,0.035,0.246,0.658,0.053,0.009,7
20260223-8f3254f7,20260222-43087b1b,22227,116,522.56,0.0800,75.7581,1.00,0.000075,SnakeCollision,4,45,178.1988,338.9491,36.4570,943.4064,0.009,0.000,0.086,0.871,0.034,0.000,7
20260223-8f3254f7,20260222-43087b1b,22228,4,-48.67,0.0800,153.2633,1.00,0.000075,SnakeCollision,4,0,159.6263,334.3668,29.4840,1258.6738,0.000,0.000,0.250,0.750,0.000,0.000,7
20260223-8f3254f7,20260222-43087b1b,22229,115,444.21,0.0800,153.2633,1.00,0.000075,SnakeCollision,4,45,159.6263,334.3668,29.4840,1258.6738,0.009,0.035,0.122,0.826,0.009,0.000,7
